Gene_Symbol	P-Pm-01-02_FPKM	P-Pm-01-03_FPKM	P-Pm-1-01_FPKM	P-Pm-1-02_FPKM	P-Pm-1-03_FPKM	P-Pm-10-01_FPKM	P-Pm-10-02_FPKM	P-Pm-C-01_FPKM	P-Pm-C-02_FPKM	P-Pm-C-03_FPKM	P-Pp-01-01_FPKM	P-Pp-01-02_FPKM	P-Pp-01-03_FPKM	P-Pp-1-01_FPKM	P-Pp-1-02_FPKM	P-Pp-1-03_FPKM	P-Pp-10-01_FPKM	P-Pp-10-02_FPKM	P-Pp-10-03_FPKM	P-Pp-C-01_FPKM	P-Pp-C-02_FPKM	P-Pp-C-03_FPKM
ZKSCAN3	1.091852	1.1401059999999998	0.977962	1.087092	1.0808870000000002	1.19242	1.312028	0.891858	1.026983	0.938039	0.886825	0.934085	0.899016	0.8214110000000001	0.983374	1.050317	1.302933	1.288674	1.241843	0.8930680000000001	0.809964	1.087172
GKAP1	0.420558	0.417618	0.372527	0.416146	0.685901	0.374723	0.405498	0.254114	0.62122	0.290352	0.18989	0.496762	0.328627	0.423484	0.279605	0.22000300000000006	0.460383	0.404182	0.380817	0.17055399999999998	0.535941	0.419659
SP6	0.099742	0.153995	0.239258	0.2042	0.20488	0.291239	0.364859	0.138837	0.181128	0.14033099999999998	0.286275	0.064489	0.26972	0.33473600000000003	0.286314	0.180351	0.404471	0.52337	0.461853	0.288503	0.193073	0.214067
CEP70	4.74926	5.7174559999999985	5.277679	4.883445	5.194393	4.0075129999999985	3.756595	4.444466	5.049743	5.051307	5.451946	5.688396	4.606056	5.349348	5.2805589999999984	5.065998	4.073933	3.841943	4.20892	4.0344190000000015	4.530256	4.7182629999999985
CCDC68	2.07804	2.319778	2.583157	2.41329	2.80067	4.493168	4.717057	1.63399	2.46378	2.41248	2.848464	2.721187	3.303028	2.694624	2.543639	2.870865	4.715388	4.981417	4.372326	2.478846	3.18777	2.639044
PUS1	8.170117999999999	8.071731	7.4457270000000015	8.908167	8.812114	7.737014	6.367282	9.245269	8.238754	8.485009	8.475221000000001	6.749516000000002	7.128478	8.399136	9.56201	6.680567999999999	6.98579	6.39077	6.443785	8.531201	8.083347999999999	7.009714
ABTB1	4.44602	3.847863	3.719825	4.834282	4.215456	5.341839	5.54318	4.530258	4.297973000000002	4.145325	4.0918230000000015	2.745263	3.630361	3.914313	3.663105	4.263612	4.591591	4.909177	4.472713	3.693933	3.616385	3.985569
ULBP2	4.543101	3.73225	4.458342	4.130905	4.464379	6.373924	6.014774	3.703957	4.405284	4.415275	4.728051	4.8744830000000015	4.7960129999999985	4.847342	5.253015	5.184883	7.0071520000000005	6.30198	7.5176440000000015	5.704927	4.935352	4.079187
ULBP1	1.271796	1.537336	2.107614	1.626565	1.343984	2.658212	1.8610830000000005	1.223883	2.000572	1.848199	1.1950459999999998	1.07981	0.8471290000000001	1.009426	1.3054	1.19261	1.673672	1.865802	1.7479779999999998	1.011508	1.322449	1.687167
DNAJC5	19.955643	19.204122	19.559979	20.055645	19.889396	18.978758	19.108487	20.518394	19.268667	20.043629	19.945427	17.143428	20.296778	20.850509	21.430513	19.680717	20.041293	20.546570000000006	20.782182	21.479367	20.717653	21.059145
ADAM33	0.5171680000000001	0.701707	0.327934	0.538233	0.63655	0.256512	0.393975	0.6438159999999999	0.533153	0.662502	0.24246	0.35396500000000003	0.416973	0.322437	0.182751	0.374145	0.209132	0.335685	0.438938	0.268902	0.36912	0.60269
WDR82	32.110283	32.677521	29.711986	31.128365	31.765705	27.24138	26.06951	29.380255	31.258623	29.893481	31.558491	32.315998	33.49216	31.565842	31.575535	33.739407	27.99563	27.863112	27.894126	32.162799	30.137982	32.491494
PABPC1L	3.699797	3.237037	3.252756	3.73737	3.373987	2.081824	2.684693	4.742674	3.673473	3.921545	2.977729	2.729808	3.232868	3.559053	4.036087	3.556481	2.171778	2.308059	2.2957970000000003	3.584928	3.450152	3.921442
PNPLA3	3.5160120000000004	3.721208	3.4220300000000003	3.346559	3.183416	3.465804	3.1488970000000003	3.031761	3.518822	3.4149580000000004	3.28632	3.714198	3.991047	4.003038	3.624583	3.57217	3.964903	4.494189	4.064163	3.984227	3.963488	3.849958
DCAF11	8.149510000000001	8.437305	7.827197	8.311045	8.167076	6.658658999999999	6.984244	8.650296	8.151935	7.686825	9.073652	7.998413	8.108099000000001	7.659783	7.760012	8.526766	7.305889	6.940925	6.441182	9.650117	8.504498	9.015521
ZSCAN16	1.319505	1.56166	1.7391919999999998	1.273026	1.1011959999999998	1.334667	0.935439	1.321765	1.347055	1.454878	1.303795	1.150895	0.92887	1.395071	1.202094	1.899702	1.183987	0.803343	0.799912	1.382373	1.353892	1.355666
REEP4	13.855409	15.50308	15.887316	16.267896	14.690878	11.570649	11.48468	14.659953	15.465463	15.312393	16.515871	13.062807	15.397761	15.671152	18.357969	16.633957000000002	11.356061	11.103391	11.203549	16.162764000000006	16.111929	14.866222
COASY	20.568738	21.282098	21.780108	20.451316	21.394286	22.969167	20.873733	21.297991	19.447618	19.763543	19.522159	15.832909	18.966659	20.571552	21.969192	18.807092	23.027765	23.218496	22.537891	20.118252	20.165433	20.967499
WDR61	25.332843	23.922605	23.933235	23.767439000000003	24.73069	22.928151	24.524718	24.841131	23.433635	21.772591	25.979914	24.983335	25.760184	25.599844	24.568937	25.357044	24.390991	24.952941	23.612546	26.418207	24.387467	24.325806
TNKS2	13.258768	14.025791	14.409339	14.269113	14.484015	14.372727	13.641520000000002	10.955038	12.879471	11.846613	13.098548	15.002887	14.213984	14.214429999999998	14.079851	14.110497	14.159949	14.353277	13.705151999999998	12.552714	13.394715	13.973826
PDCD1LG2	4.441932	5.052412	4.697991	6.139569	5.469045	7.357757	7.048655	4.353897	4.434637	4.804203	5.87226	7.0096440000000015	6.156561	7.018864	6.054695	6.582758	9.587959	10.057217	10.017532	5.3357480000000015	5.9207839999999985	6.27695
CD276	46.033249	44.804628	45.718575	45.6607	43.410895	35.089096000000005	35.177981	50.816795	45.499894	47.467462	45.288164	36.276169	46.053897	45.676974	43.918775	43.260459	33.255337	34.907222	34.242099	48.050672	47.119751	44.72861500000001
UBXN6	43.262585	42.4013	43.803067	42.902997	42.620762	53.314659	57.306696	48.411807	44.63591	45.170864	41.27763	29.947241	38.577291	41.650135	43.179996	38.97273	50.319911	54.777062	51.487173	44.730733	40.539343	39.151909
TSGA10	0.34974	0.194484	0.218792	0.07070499999999999	0.093428	0.32407	0.376404	0.28033600000000003	0.08678	0.164688	0.045767	0.068749	0.108537	0.593169	0.13828900000000002	0.670608	0.189157	0.095976	0.08985900000000001	0.087545	0.159815	0.073812
AKNA	2.271487	2.545371	2.327494	2.322148	2.378549	2.1305810000000003	1.801952	2.820235	2.571571	2.571267	2.212237	1.583875	2.580018	2.566011	2.698678	2.764366	1.822563	2.323589	2.687384	2.436952	2.346202	2.198102
PBX4	0.605745	0.23191	0.340766	0.114709	0.183343	0.189834	0.212663	0.216869	0.201113	0.250166	0.104417	0.485587	0.240006	0.212013	0.197729	0.415557	0.378516	0.261906	0.547099	0.32246	0.31917	0.520896
SLC35G2	2.542088	2.932641	2.833296	3.076737	3.487166	5.9950480000000015	5.4641160000000015	2.287971	2.3702	2.383856	4.582187	5.405289	5.983788	5.778037	4.693834	4.187713	7.102444	6.328805	6.663888	4.576147	4.173767	3.627328
ACAD10	3.602971	3.94051	3.656659	4.2906309999999985	3.984579	5.60211	5.519218	3.706882	3.743203	4.0734080000000015	3.629104	3.52869	3.5705370000000003	3.786066	3.760709	3.660941	5.0246580000000005	4.788611	5.597138	3.991489	3.694709	3.768565
TTYH3	67.501734	69.467341	68.297294	73.202782	73.368538	51.854345	55.478487	79.371862	73.04995500000003	78.719154	73.326293	47.449493	72.268045	77.708065	78.878414	67.312702	55.975732	57.731002	55.266148	74.220323	75.632984	77.179511
ARHGAP39	1.30164	1.443045	1.67616	0.963722	1.479744	0.7528199999999999	0.8877	1.449248	1.455461	1.21962	1.421678	0.901219	1.13001	1.373944	1.474534	1.187233	0.8760370000000001	0.797257	0.859002	1.316057	1.285	1.457168
VWA7	0.0	0.045172	0.08466	0.13790999999999998	0.06595	0.07700800000000001	0.109704	0.07612200000000001	0.076485	0.132903	0.136234	0.069066	0.075557	0.0	0.062798	0.141297	0.118129	0.108916	0.175981	0.076959	0.091388	0.08891900000000001
LY6G5C	1.042361	0.8222299999999999	1.20174	1.0016040000000002	1.091552	0.534072	0.495962	0.844785	0.716805	1.1326	1.116156	0.8562649999999999	0.8899940000000001	1.292436	0.925381	0.7379979999999999	1.056807	0.980052	0.76055	1.150635	0.739459	1.333034
PRR3	5.303096	5.411789	6.416563	6.065219	5.046175	3.491019	3.834777	5.67007	4.791967	6.006341	7.530734	5.642604	6.33868	6.060724	6.5766	6.736314	3.134172	3.296725	4.293754	6.5606740000000014	5.494626	6.670636
THUMPD2	3.5487800000000003	4.044425	3.337183	4.089405	4.082657	3.163473	2.357973	2.630639	3.793157	3.133239	4.057382	4.260959	3.808777	3.606737	2.962246	3.364464	3.2581130000000003	3.3292870000000003	3.19013	2.715292	3.963097	4.1162480000000015
TSEN2	5.680503	4.706753	5.231971	5.149344	4.71277	4.235692	4.059824	4.514474	4.677599	4.564361	5.339873000000001	5.183482	4.842092	4.990767	4.410471	4.8659050000000015	5.347041	4.750489	4.6763629999999985	4.8818480000000015	5.176442	4.468958
AARSD1	16.876682000000002	15.812138	16.671474	15.795451000000002	17.798716	13.99319	13.803864	17.331570000000006	15.77319	16.886457	15.706147	15.632895	16.494974	14.320848000000002	16.146670999999998	14.724759	12.229039	13.348126999999998	11.656718	17.870167000000006	16.16362	14.645425
TMEM121	1.327001	1.341225	1.308702	1.611811	1.145486	1.061434	1.463731	1.381744	0.939318	1.161928	0.8416290000000001	0.6878529999999999	0.606875	1.069266	0.92061	0.772209	1.209526	1.61298	1.224433	1.2492450000000002	1.128903	0.8960020000000001
PRR7	2.588279	3.031998	3.76563	5.101921	3.225525	4.843036	4.263649	5.5632480000000015	3.976026	5.31648	3.710305	1.947067	1.246234	3.762927	4.2625199999999985	3.751665	3.189825	4.390855	4.811553	4.2781449999999985	4.183674	4.276089
KHDC1	1.469578	1.129025	1.4901879999999998	1.685057	1.30333	1.369765	1.351324	1.387621	1.635631	1.539016	1.167407	2.041739	1.374084	1.694173	1.624823	2.059945	1.021128	1.535323	1.488579	1.883189	1.392075	2.187334
NDFIP1	15.974071	17.527719	17.246174	16.96244	18.138216	23.440168	21.912315	13.403694	17.664285999999993	16.953041	18.584087	20.90518	19.278481	18.229229	17.748289	18.619465	22.065937	23.400776	23.589605	15.743703	18.725304	17.681198000000006
SPX	0.212141	0.279082	0.280354	0.313132	0.392659	0.38295	0.301197	0.190756	0.280456	0.16907	0.25195700000000004	0.28975100000000004	0.339925	0.371011	0.21558	0.337266	0.444041	0.29808	0.365544	0.25050700000000004	0.477801	0.399055
THAP7	8.718998	8.427461	7.6425	7.5199440000000015	7.204434	6.678595	5.744218	7.096437	5.54816	7.8867699999999985	8.273057000000001	6.37292	8.170475999999999	9.666334	9.898585	6.445922	6.020608	6.6535449999999985	6.356456	10.340413	9.786469	8.309562
STARD5	0.466973	0.455157	0.49204	0.50292	0.546798	0.549075	0.350779	0.526439	0.623604	0.497372	0.756163	0.495843	0.394287	0.576508	0.60105	0.568054	0.474191	0.616371	0.5916060000000001	0.542503	0.518385	0.492504
CPTP	8.940811	10.154472	10.386953	9.592673	9.444174	8.591593	7.626817	10.904496	10.377855	10.495351	9.807724	6.454923	9.516568	11.368898	10.708316	9.227943	9.177236	8.727468	8.403019	10.576198	11.112817	10.516152
LIMD2	10.720749	9.149822	8.623588999999999	7.681966	9.005149000000003	5.962592	5.744441	9.965793	10.502257	8.858877	10.541444	7.7881490000000015	10.666984	14.162526000000002	10.307037	8.716559	6.730989	8.023269	6.60917	11.458219	11.136012	12.099798
TMEM177	5.8349730000000015	5.345984	5.221181	5.896025	5.38319	4.812138	3.973249	5.114587	6.540394	4.787302	6.178476	6.200723	6.443102	6.7653729999999985	6.037934	5.470116	4.82195	6.007708	5.8714330000000015	5.967534	6.367844	6.036308
B9D2	2.995117	3.362249	3.192631	3.908847	3.972029	2.959197	2.9073580000000003	3.687285	3.674454	2.945967	3.371045	2.506779	2.776697	4.352276	3.66228	3.951372	3.889456	3.665745	3.4058900000000003	4.237839	3.78713	4.234513
CYB5B	25.516224	27.790226	27.562128	29.514244	28.697208000000003	18.86558	17.795919	22.961046	29.134972	28.987564000000006	30.755186	33.098244	32.456417	30.722719	31.012657	30.201651	19.630024	19.182039000000003	19.147171	26.366873	29.974764	30.548132
ZNF34	1.455475	1.217082	0.906236	1.269347	1.111484	1.3432540000000002	1.29725	1.0992309999999998	0.904126	1.473376	1.359008	1.201756	1.220304	1.393868	0.97193	1.138579	1.255873	0.8444860000000001	1.298638	1.217461	1.166025	1.162938
COL18A1	189.884398	190.429335	209.05306	198.193829	196.904259	231.841137	236.451913	192.000323	187.37365	201.1543	175.162893	104.604789	166.352812	180.44118	179.50716599999996	164.623696	193.312524	203.216131	192.014755	170.732661	179.214488	173.37535
INTS5	7.390300999999999	8.728819999999999	7.857291	8.373749	7.34986	7.553444	6.853278	8.181521	7.498744	6.987121000000001	8.506034	7.261702	7.93567	8.835228	8.500145	7.9038309999999985	7.026658	7.525566	7.624606	9.549243	8.364639	7.783803999999999
CMIP	12.523925	11.101097	12.315909	11.707127	11.547557	16.747214000000003	17.128237	11.190891	11.556557000000002	12.29635	11.300516	10.550782	10.736155	11.469146	10.839023	11.99895	15.245826	14.859797	14.843867	10.998051	11.22335	11.227793
ASXL3	0.06786299999999999	0.06417	0.075675	0.111274	0.05999400000000001	0.032785	0.054476	0.039956	0.082583	0.114136	0.11004	0.054944000000000014	0.076455	0.06276	0.102499	0.048504000000000005	0.021352	0.011908	0.02933	0.085134	0.104517	0.064228
CEP44	3.03252	3.0090220000000003	3.5259410000000004	3.449091	3.332767	3.3974910000000005	3.378185	2.254832	3.203457	3.001611	3.287846	3.812762	3.756584	3.210906	3.274998	3.6568	3.760189	4.138575	3.592517	2.65533	2.913073	3.42043
ZNF436	3.5482089999999995	3.848092	3.763539	3.3416650000000003	3.4646440000000003	2.802186	2.712685	3.643623	3.471314	3.5826839999999995	3.422552	3.818503	3.897355	3.283535	2.979837	3.860312	2.70431	2.439406	2.352916	2.980676	3.230038	3.532464
EEPD1	0.405881	0.704874	0.5990310000000001	0.815141	0.5120939999999999	0.463334	0.410253	0.6528109999999999	0.726476	0.4749	0.62726	0.530308	0.6400710000000001	0.531702	0.7042609999999999	0.54574	0.492805	0.493924	0.5892350000000001	0.556016	0.792903	0.646009
DDHD1	1.395726	1.326237	1.483467	1.346661	1.453851	1.627822	1.756859	1.129247	1.525984	1.281223	1.420219	1.555426	1.507787	1.611049	1.5349620000000002	1.491566	1.874401	1.899308	1.858171	1.328154	1.408198	1.453663
BHLHB9	1.006927	1.129135	0.889272	1.21395	1.0391860000000002	0.600377	0.0	0.800413	0.916245	0.8837649999999999	0.978788	0.370676	1.092252	0.8522280000000001	0.016756	0.744367	0.7226859999999999	0.365831	0.538941	0.927921	0.928512	0.982604
DUSP16	2.396954	2.399222	2.181435	2.41566	2.204541	2.311498	2.47038	2.15924	2.319615	2.29276	2.500616	2.25924	2.610607	2.648997	2.667988	2.791829	2.739759	2.699792	2.642025	2.526919	2.7095130000000003	2.320353
ZFP91	24.697558	25.342976	26.974191	25.463681	26.889145000000006	24.454997	23.501006	20.727191	24.262831	25.463904	26.428222	26.035084	26.911501	26.284663	26.517803000000004	27.580684	26.085488	24.966007	24.555037	24.478155	24.915666	26.266444
APOL6	1.055309	1.137996	1.165289	1.029395	1.059191	1.6129209999999998	1.646538	0.903144	1.260899	1.07964	2.393791	2.838309	2.833305	2.415634	1.874582	2.533907	2.574137	2.615119	2.440243	2.133896	2.498938	2.592601
APOL4	0.195262	0.119865	0.102118	0.126064	0.147063	0.040791	0.029176	0.128668	0.15148499999999998	0.121363	0.090822	0.084951	0.0392	0.0	0.01488	0.036759	0.014736	0.0	0.0	0.080313	0.027741	0.095366
APOL3	4.080763	4.250114	3.80645	3.933848	4.070151999999998	5.556582	5.301966	4.058115	3.67984	3.93008	5.1177730000000015	5.992349	7.314491	7.232307	5.876875	6.223999	7.0827990000000005	6.94746	7.488795	6.15848	6.11719	6.507645
SH3BP5L	14.353054	13.9595	13.993656	13.794358	14.352957	13.345724	12.226612	14.556792000000002	13.491439000000002	14.332569	14.495994	11.32439	13.518019	14.44873	14.546472	13.44176	13.717877	14.045065	12.561999	14.860087	13.715735	14.453002
KDM7A	0.726166	0.8519690000000001	0.908778	0.914014	0.971118	1.87589	1.599409	0.579529	0.851174	0.8464079999999999	0.79403	0.848497	0.8811379999999999	0.82952	0.8522049999999999	0.677828	1.365873	1.329608	1.469952	0.592989	0.744209	0.803235
SETD7	17.292882000000002	17.582268	17.832576	17.184260000000002	18.06005	18.194423	17.956459	14.131872	17.278056	16.067083	16.843395	17.754151999999994	17.963276999999994	18.196043	17.226713	18.293353	17.857727	18.013996	18.180936	15.328138	15.807527	17.078386
LNPK	6.182888	6.613105	6.619257000000001	6.549537	6.323478	5.400454	5.5848010000000015	4.676506	6.387082	6.757123	5.375881	6.207912	5.754893	6.099547	5.782926	5.603165	5.288397	4.891382	5.407595	4.832317	5.159023	5.859652
EGFL8	0.40397	0.0	0.108705	0.124725	0.035898	0.101249	0.142671	0.2057	0.480663	0.103996	0.060296	0.256345	0.042214	0.08442000000000001	0.163258	0.0	0.0	0.13656300000000002	0.16151600000000002	0.117709	0.133257	0.042019
ILKAP	11.323486	10.471759	10.34914	10.32041	12.39678	5.677122	6.006742	10.085978	12.090121	12.43904	11.695762	11.560621	11.758279	11.376411	10.231192	12.385347	6.470731	6.224069999999998	6.9292729999999985	11.631176	11.623829	8.064442
NPL	0.353644	0.159984	0.228566	0.358717	0.229096	0.291944	0.184321	0.124449	0.265137	0.31312	0.254849	0.144852	0.239483	0.226836	0.1108	0.133936	0.290091	0.241662	0.241607	0.342598	0.269654	0.246691
WNT5B	17.997111	19.450477	19.341111	20.306804	19.722041	20.645614	18.593221	20.162422	20.103034	20.848793	17.696913000000006	13.657672	16.549164	17.347120999999998	16.826643	17.038831	21.935023	20.364538	20.344732	16.410272	17.31764	17.586564000000006
SLC2A10	6.523432	7.2398	6.943065	7.297944999999999	7.370808999999999	10.864908	10.010907	5.668449	6.468778	7.048073	7.746702	7.179884	8.036992	6.672967999999999	6.550417	7.321286	11.01426	10.411305	11.113953	6.502583	7.200034	7.997653
SLC25A32	12.938169	15.478213	16.580727	16.917952	16.701004	14.653285	14.1097	11.477366	16.18011	13.298139	16.552553	18.071261	16.785838000000002	15.788432	15.839083	15.638281	14.847195	14.448445	14.429572	13.154538	15.308387	16.56084
COLEC12	6.6537929999999985	6.486987999999998	7.164214	7.410916	6.536405	8.916633000000003	9.354184	5.526856	5.5784129999999985	6.065854	8.613017999999999	8.098328	7.69417	8.365002	8.234652	8.054281	10.455152	8.763652	8.891955000000003	8.766364	10.04068	7.747754
CLPTM1L	33.676378	30.969686	31.148936	33.19893	30.699779	24.996019	24.531922	31.824269	27.215640000000004	30.698742	34.600413	33.332487	33.106741	34.811844	33.094866	30.771318	29.945938	27.603165	30.440918	37.218224	30.177537	34.634171
POLR2M	8.608747	9.638896	9.550541	9.819995	10.691329	8.47508	8.873114999999997	7.257755	10.517004	8.368478999999999	8.351878	9.604262	9.904932	9.266082	8.714723	9.713101	8.173762	8.07044	8.422788	7.531237	8.585521	8.788867999999999
PTDSS2	12.594984	11.946188	12.295777	11.284735	11.350473	13.585686	13.093506	12.774548	11.500893	11.344571	12.79285	9.392074	11.75946	11.53371	11.509295	11.350324	14.223048	13.901767	13.467183	12.906374	13.175424	11.436264
GPR63	0.471161	0.475965	0.5937180000000001	0.450358	0.469506	0.650659	0.648616	0.405829	0.453595	0.623738	0.35959800000000003	0.533488	0.6356569999999999	0.515176	0.507963	0.483329	0.625526	0.67428	0.714303	0.436961	0.500325	0.360521
SYNC	3.927951	3.5992370000000005	3.404757	3.415481	2.5656060000000003	1.771421	2.835144	3.539632	3.230877	3.436711	3.006143	2.855209	2.945705	2.734197	2.163076	2.558159	2.538359	2.634258	2.42566	2.916281	2.875099	3.199188
DCSTAMP	0.056099	0.209635	0.12506	0.175264	0.135383	0.331115	0.28296	0.202208	0.136553	0.077237	0.14011500000000002	0.100235	0.043575	0.206247	0.116439	0.186122	0.333444	0.15796	0.402187	0.142055	0.171597	0.075766
HM13	60.70838199999999	58.92293000000001	59.378924	59.613142	55.84201700000001	71.448846	70.14315400000001	64.987746	60.069548	58.894997	65.369111	58.058399	63.791816	65.769865	63.32064200000001	63.187247	67.11170600000001	68.69284300000001	66.845901	67.362081	62.407344	64.668439
MOB2	7.977197	6.79662	7.644943	6.3861690000000015	7.359350999999998	6.725911	6.895647	7.498664999999999	7.313959	7.674800999999999	6.635764	6.640456	7.5077820000000015	7.417542999999998	6.8054929999999985	7.088946000000001	7.215372	7.012860000000001	7.5060660000000015	8.312114	6.4100480000000015	6.515425
ITFG1	14.138599	14.594914	14.928021	15.439759	15.145762	17.622220000000006	16.836209	11.741049	14.706804	13.72954	14.823388	17.081909	16.295082	15.408889000000002	13.948692	15.880812	17.261364	18.614445	17.339147	14.07604	14.347304	14.288731
SGPP1	5.504238	5.694364	6.134136	6.2012019999999985	6.567886	7.123778999999999	6.670821000000001	4.6175190000000015	5.659649	6.258642	7.288378	7.3370380000000015	6.589309	7.114553999999999	6.133999	7.015592999999999	7.963591	7.338208	7.03325	5.093929	6.662509	6.900828999999999
