Gene_Symbol	C-Pm-01-01_FPKM	C-Pm-01-02_FPKM	C-Pm-01-03_FPKM	C-Pm-1-01_FPKM	C-Pm-1-02_FPKM	C-Pm-1-03_FPKM	C-Pm-10-01_FPKM	C-Pm-10-02_FPKM	C-Pm-10-03_FPKM	C-Pm-C-01_FPKM	C-Pm-C-02_FPKM	C-Pm-C-03_FPKM	C-Pp-01-01_FPKM	C-Pp-01-02_FPKM	C-Pp-1-01_FPKM	C-Pp-1-02_FPKM	C-Pp-1-03_FPKM	C-Pp-10-01_FPKM	C-Pp-10-02_FPKM	C-Pp-10-03_FPKM	C-Pp-C-01_FPKM	C-Pp-C-02_FPKM	C-Pp-C-03_FPKM
TMC3	0.112617	0.100746	0.153916	0.097109	0.0	0.043653	0.0	0.024327	0.0	0.090351	0.056735	0.089724	0.0	0.0	0.022335	0.0	0.012819999999999998	0.0	0.0	0.0	0.0	0.0	0.006274
ZNF774	0.230192	0.301182	0.15253699999999998	0.200542	0.17770999999999998	0.163796	0.22110900000000006	0.24427	0.05777300000000001	0.430644	0.344199	0.264252	0.178058	0.418062	0.256033	0.311399	0.192686	0.5327390000000001	0.364072	0.135481	0.224101	0.305895	0.290722
FMN1	0.73401	0.524718	0.714675	0.550057	0.528833	0.555354	0.473386	0.489759	0.568738	0.56912	0.677329	0.601588	0.6143930000000001	0.6305890000000001	0.53205	0.526079	0.5997	0.4698890000000001	0.595856	0.490834	0.544988	0.530054	0.629666
ZKSCAN2	1.469078	1.36165	1.256089	1.420156	1.293596	1.273303	1.23084	1.227017	0.995241	1.359691	1.298926	1.408319	1.337152	1.306841	1.558003	1.502876	1.47285	1.373972	1.186175	1.395256	1.4010049999999998	1.339872	1.307276
ATXN1L	6.775137	6.024531	6.261092	6.654297	5.774864	6.1647370000000015	5.056666000000001	4.846622	4.904829	6.336192	6.437773	6.545066	7.231673	7.282002	7.232713	6.861011	7.293533	5.751723	5.944232	5.5324870000000015	7.1292860000000005	7.130586	6.961846
ZNF850	0.7013659999999999	0.7287020000000001	0.907087	0.9005139999999999	0.776967	0.830686	0.442149	0.485735	0.363761	0.721342	0.757837	0.8366959999999999	0.580159	0.5916520000000001	0.550844	0.7332270000000001	0.7806310000000001	0.363771	0.490959	0.389213	0.654199	0.574852	0.624504
ZNF404	0.773729	0.798612	0.627706	0.766804	0.767038	0.979805	1.528176	1.466572	1.524298	0.6131979999999999	0.882124	0.88031	0.5266609999999999	0.808379	0.678506	0.797367	0.932833	1.5593549999999998	1.246991	1.200756	0.715575	0.8448129999999999	0.775166
ZNF284	0.5855600000000001	0.701488	0.731391	0.765895	0.664985	0.7788430000000001	0.977434	1.3113709999999998	1.056028	0.521349	0.818693	0.707213	0.785503	0.646096	0.817086	0.638514	0.770704	1.088437	1.363272	1.61194	0.7929510000000001	0.785891	0.662237
C19orf81	0.13226500000000002	0.314861	0.5518689999999999	0.0	0.0	0.0	0.254148	0.338783	0.216371	0.0	0.0	0.07683999999999999	0.365987	0.302446	0.182609	0.198865	0.128526	0.228797	0.639884	0.7191569999999999	0.353017	0.39767	0.23735
ZNF677	0.732263	0.519497	0.662303	0.63647	0.636547	0.6411600000000001	0.618643	0.60331	0.523701	0.768167	0.5941930000000001	0.539786	0.70799	0.734477	0.51293	0.674755	0.574142	0.5524600000000001	0.45248	0.6790109999999999	0.648804	0.50772	0.743767
ZSCAN22	0.996325	0.68295	1.065864	0.8865280000000001	0.866389	0.745568	0.6965	0.7762640000000001	0.8801950000000001	0.841838	0.969246	0.8637090000000001	1.051451	0.7733720000000001	0.797882	0.8443700000000001	1.056153	0.882942	0.710709	0.88831	1.047433	0.802232	1.062588
NANOS3	0.02742	0.098502	0.12779400000000002	0.0	0.038246	0.055344	0.354552	0.405016	0.274043	0.180248	0.27593	0.141372	0.0	0.090656	0.052607000000000015	0.112269	0.073387	0.113844	0.264421	0.0	0.054177	0.087764	0.082844
PALM3	0.121385	0.089272	0.081447	0.122297	0.096975	0.036844	0.181775	0.441886	0.07504	0.028386	0.118293	0.06668500000000001	0.067263	0.139468	0.031887	0.070917	0.039288	0.205299	0.095271	0.093787	0.09049	0.0	0.0
CCDC18	3.494336	3.42029	2.1605830000000004	2.794694	2.941893	3.068747	1.2478479999999998	1.037861	0.931161	2.483778	2.794825	2.598421	3.067766	2.994893	2.807816	3.105904	2.8051220000000003	0.8831120000000001	1.283999	0.90134	3.446217	2.950284	3.522654
OR2W3	0.374524	0.356092	0.451925	0.191277	0.6670470000000001	0.402354	0.692919	0.521799	0.240994	0.304145	0.6763060000000001	0.35444499999999995	0.226704	0.266801	0.394622	0.406386	0.301582	0.5793010000000001	0.5928829999999999	0.191925	0.341638	0.324008	0.137045
KCNT2	1.228777	1.395645	1.074196	1.458031	0.8775440000000001	1.292222	1.563608	1.277554	1.403145	1.286792	1.150626	1.402948	1.380715	1.2515	1.7592330000000005	1.050253	1.395886	1.289807	1.835009	1.559201	1.573281	1.140103	1.361043
ARHGAP40	0.111549	0.102422	0.07395800000000001	0.080388	0.130687	0.034419	0.210042	0.326139	0.313681	0.06942999999999999	0.068484	0.126648	0.081014	0.159647	0.112788	0.119101	0.0	0.192481	0.176208	0.297381	0.175526	0.093287	0.136199
NCKAP5	0.244229	0.155513	0.12618	0.263602	0.155861	0.141012	0.37161	0.398946	0.38783	0.231481	0.233658	0.219972	0.220779	0.258689	0.342956	0.228892	0.28599600000000003	0.554271	0.436988	0.422738	0.300749	0.244881	0.271997
CDKL4	0.046732	0.073091	0.050087	0.084552	0.114729	0.067633	0.039868	0.090625	0.018027	0.311084	0.123801	0.14861300000000002	0.023546	0.13763599999999998	0.098947	0.18594	0.030357	0.019180000000000003	0.0	0.0	0.097468	0.021861	0.0
SH3RF3	2.999157	2.83025	3.028613	2.820976	2.65932	2.734657	3.5467410000000004	3.915256	3.516832	3.175357	2.9098330000000003	2.783912	4.280023	4.259867	3.968273	3.960591	4.248106	4.621964	4.380082	4.030986	3.971228	3.809374	4.300464
ZNF860	0.187779	0.240866	0.249462	0.393624	0.165952	0.16436099999999998	0.110098	0.082738	0.046495	0.369491	0.240698	0.366639	0.249183	0.32410900000000004	0.176982	0.265092	0.26797600000000005	0.083888	0.075431	0.054371	0.140407	0.158314	0.294763
ZNF879	0.6120180000000001	0.6581779999999999	0.437656	0.473218	0.57315	0.541145	0.359658	0.463447	0.425521	0.596689	0.508794	0.792693	0.92067	0.572041	0.8460280000000001	0.79435	0.674912	0.469338	0.60442	0.5466300000000001	1.01833	0.652142	0.782126
ACTBL2	0.924188	0.835217	0.816175	0.7408939999999999	0.5945010000000001	0.771999	0.562559	0.299113	0.351352	0.7946449999999999	0.967005	0.593163	0.977773	0.833944	0.520529	0.6473140000000001	0.7463890000000001	0.6782819999999999	0.374313	0.270639	0.7512840000000001	0.8946940000000001	0.8232139999999999
FAM174A	7.291514	7.880656	7.289944999999999	6.04938	6.8451179999999985	7.0111979999999985	8.065611	9.59916	7.719094	7.041548	6.695178	8.052483	7.7604320000000016	7.802013	6.8105410000000015	6.834658	9.146441	8.616019999999999	9.871823	9.770261	7.254171	6.309612	7.355433
MTX3	3.003985	3.008167	3.318402	3.098189	2.908621	3.164145	3.580885	3.750972	3.762924	3.461782	3.241088	3.197628	3.222422	2.938174	3.004005	3.127122	3.239909	4.41409	4.121867	3.79173	3.069875	3.3365480000000005	3.54641
ZNF391	0.917408	0.601579	0.56362	0.768232	0.683032	0.61975	0.714954	0.607975	0.912211	0.66764	0.5979909999999999	0.730982	0.783662	0.8603139999999999	0.715825	0.493183	0.684004	0.8427690000000001	0.747848	0.986227	0.641966	0.743685	0.7374649999999999
FAM71F2	0.406117	0.188652	0.180682	0.258092	0.09549	0.4250060000000001	0.152867	0.114548	0.149271	0.31997800000000004	0.209915	0.21647800000000006	0.279099	0.418049	0.185988	0.34370100000000003	0.158224	0.3763510000000001	0.19932	0.334199	0.325845	0.232589	0.162592
SLC10A5	0.027873	0.092077	0.067304	0.103418	0.0	0.076235	0.0	0.0	0.021645	0.08340700000000001	0.040189	0.0	0.148741	0.148696	0.055298	0.038095	0.052945000000000006	0.026102	0.035829	0.053199	0.0235	0.059011	0.036665
KIF24	1.327426	1.103228	1.302566	1.213095	0.986011	1.265463	0.338047	0.31197800000000003	0.312751	1.695021	1.37597	1.593784	1.291298	1.5821610000000002	1.80675	1.6175389999999998	1.34214	0.281283	0.372065	0.314097	1.520508	1.488561	1.729383
CAVIN4	0.362293	0.305597	0.286129	0.403119	0.33794	0.225206	0.30736	0.095224	0.234423	0.281071	0.356227	0.218448	0.17506300000000002	0.208439	0.131018	0.146901	0.230287	0.094124	0.056822	0.070236	0.198939	0.231205	0.20692800000000006
ZNF81	0.8548530000000001	0.807424	0.8895629999999999	1.100216	0.759088	0.937257	0.874841	0.734947	1.130028	1.028953	0.964505	0.902467	1.130252	1.116754	1.12221	1.029126	0.981188	0.8377610000000001	0.804601	0.759724	1.073976	1.052261	1.147707
CATSPER3	0.144369	0.0	0.0	0.230884	0.165394	0.0	0.117335	0.046038	0.0	0.070253	0.118329	0.0	0.084549	0.076856	0.195005	0.0	0.03633	0.122009	0.182629	0.090225	0.244925	0.165192	0.135993
TUBB2B	22.314005	22.280392000000006	19.31579	20.455547	19.934874	19.153231	18.456629	21.058125	18.228701	21.641228	20.060225	22.565304	23.317829	22.223169	25.081152	22.942463	20.374907	19.351818	20.297832	18.766979	23.80241	22.495213	20.417007
SLC35B2	32.923231	33.210786	33.974715	32.892065	32.962377000000004	32.361090000000004	38.142437	42.354649	38.709282	35.788211	35.881074	33.75025	33.93692	31.683656	35.837121999999994	32.938502	33.806368	39.545222	41.055216	39.577015	32.368641	32.240697999999995	33.956990999999995
SERINC2	5.127423	5.377686	5.474978	4.953282	5.152948	4.97922	6.41122	7.530194	6.44854	5.636357	5.145116000000002	4.506363	5.575865	4.9953650000000005	4.923687	5.721833	5.467406	6.089346	6.29556	6.332849	5.423468	5.2904849999999985	5.187451
C6orf52	0.300065	0.099874	0.0	0.0	0.068569	0.255205	0.0	0.309444	0.055872000000000005	0.425694	0.14412	0.223267	0.14523699999999998	0.0	0.0	0.0	0.315128	0.0	0.202351	0.5485399999999999	0.0	0.186998	0.192189
GATD1	12.796977	12.846002	12.397495	11.971536	10.865092	11.524851	12.123015	13.043023	13.068089	12.667383	12.773555	12.879539	13.007697	9.857456	11.708193	11.32475	11.707109	13.02117	10.931151	12.443978	10.334375	11.434816	11.895623
AMIGO2	23.666443	22.53665	23.035752	21.433994	20.852096	22.399248	9.608517	11.076442	9.823227	23.355485	24.275208	22.796821	17.158522	17.089298	17.212048	18.422762	16.659828	8.515205	8.216924	8.946605	18.377557	16.836135000000002	19.257553
TMEM255B	0.259474	0.460108	0.392201	0.338852	0.376714	0.386497	0.450515	0.388857	0.479683	0.304792	0.342142	0.2998	0.36888	0.415447	0.323454	0.37005	0.426824	0.38209	0.738208	0.403676	0.399692	0.23899	0.275669
RBPMS2	0.958083	1.0395370000000002	1.216991	0.8628969999999999	0.959192	0.738312	1.708812	1.740638	1.69138	1.030427	1.313149	1.023659	0.7300979999999999	0.796553	0.550575	0.593232	0.536226	1.292384	1.854394	1.326858	0.69705	0.642821	0.651529
ANKDD1A	0.235752	0.286463	0.261364	0.209386	0.239544	0.179575	0.326315	0.402055	0.307743	0.186477	0.193627	0.172158	0.210305	0.295917	0.325243	0.237997	0.21457	0.4416390000000001	0.542655	0.28378200000000003	0.29999000000000003	0.139745	0.283342
ARPIN	3.799675	3.68463	3.873067	3.872031	3.43854	3.614684	2.860073	3.317042	3.280729	3.907817	3.795138	3.728973	3.726353	3.702638	3.5979970000000003	3.718858	3.791881	3.3293470000000003	3.3610330000000004	3.044391	3.683247	3.574667	3.604566
CTU2	8.295511999999999	7.9042059999999985	8.024973	7.312360000000001	7.031173	6.660812	6.53579	7.965782000000001	7.364772	7.492014	7.91775	7.843197	8.072168	6.705975	7.815414	8.025138	7.396038000000001	8.780202000000001	7.145175999999998	7.025059	6.259197	6.91586	7.952762
SKA2	18.527833	18.265597	18.041202	18.715263	18.077343	18.825747	9.789024	10.365647	9.271876	20.682912	18.227853	19.179176	19.530223	21.444104	18.535949	19.956554	20.068925	11.326369	10.934428	10.878692	21.684064000000006	20.309375	21.772935
MCRIP1	38.116294	39.109696	38.697321	36.387454	36.842617	36.073629	36.245353	42.917155	34.75192	34.302758000000004	35.369708	38.056222	37.765503	34.357771	37.715898	38.097195	31.817548	35.552695	38.989043	36.894655	35.366514	34.596825	35.915308
ZNF530	1.2246290000000002	1.152528	1.048403	0.914191	0.7655270000000001	0.908147	0.572176	0.5426880000000001	0.354962	0.7708699999999999	0.799804	0.8590000000000001	1.069691	0.978651	0.937738	0.910892	0.970782	0.527321	0.919059	0.550367	0.8343659999999999	1.111781	1.126269
FAM131C	0.090723	0.054558	0.07399	0.039011	0.028295	0.0	0.255316	0.388985	0.249646	0.040506	0.026226	0.025819	0.154528	0.120679	0.055307	0.147841	0.145086	0.447418	0.319777	0.382008	0.186626	0.0	0.042685
GEN1	4.721879	3.412723	4.1520160000000015	3.704006	3.087439	4.190893	1.883045	1.604672	2.287076	4.530025	3.82986	3.78065	4.338309	5.542508	3.874611	5.5094660000000015	4.5800790000000005	1.753988	2.770833	2.577837	4.129428	4.647681	3.773651
FTCDNL1	0.060841	0.0	0.124687	0.0	0.049973	0.044999	0.0	0.0	0.0	0.074266	0.05972300000000001	0.076962	0.0	0.0	0.079149	0.01408	0.07149900000000001	0.0075200000000000015	0.087742	0.187748	0.055111	0.116054	0.007502
WDR53	3.961748000000001	4.250171	4.4338419999999985	4.064184	3.196947	4.183674	3.00912	3.21292	4.074349	3.347605	3.748351	3.641053	4.386362	3.924541000000001	4.899596	4.1839559999999985	4.45227	2.459561	3.773305	4.479024	4.1213	4.559978	4.404082
LNP1	0.586609	0.833285	1.109032	0.723562	0.667982	0.556118	0.7452979999999999	0.509406	0.487122	0.856454	0.650518	0.562079	0.89746	0.8368329999999999	0.739734	0.5952310000000001	0.746276	0.390272	0.445565	0.524832	0.8863700000000001	0.732316	0.943617
NIPAL4	0.283485	0.149619	0.227971	0.174775	0.287262	0.231908	0.272667	0.417243	0.351554	0.284637	0.305655	0.132802	0.215688	0.20319	0.07945	0.439118	0.141086	0.316444	0.639532	0.377484	0.175018	0.298892	0.25506100000000004
NUP43	10.094355	10.509278	11.021018	10.845295	9.450276	10.278004	8.540457	7.912584	9.676917	10.605864	11.004403	10.304715	10.800919	10.232909	9.971115	10.835348	12.716319	9.715484	8.801423	9.748566	10.435393	10.825474	11.538333
ZNF713	0.390754	0.393299	0.317865	0.377836	0.355989	0.350561	0.4263270000000001	0.367773	0.303413	0.389904	0.518038	0.35472600000000004	0.390667	0.393887	0.400093	0.255726	0.373125	0.34648	0.284028	0.371496	0.496345	0.252745	0.410254
DNAAF3	0.11141600000000003	0.099243	0.151157	0.215398	0.030237	0.058386	0.152597	0.191347	0.16351400000000002	0.06665900000000001	0.125623	0.112664	0.056343	0.136443	0.087337	0.08039099999999999	0.037393	0.044193	0.218516	0.077593	0.075081	0.097752	0.13385
C6orf58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.165672	0.077218	0.063484	0.0	0.068758	0.13449	0.0	0.184919	0.039549	0.0	0.0	0.0	0.0	0.0	0.120265
ZNF429	1.122661	1.000385	0.874576	1.138242	0.7931279999999999	0.8559399999999999	0.94217	1.2165629999999998	1.110627	1.050382	0.985509	1.080697	1.25818	1.29246	1.158412	1.399369	1.136969	0.789011	1.133526	0.800221	1.250664	1.362997	1.126425
RAET1G	0.021169	0.0	0.0	0.110887	0.204509	0.091692	0.053467	0.210543	0.108181	0.137024	0.078953	0.15856199999999998	0.225048	0.103932	0.288444	0.09278	0.168989	0.089669	0.060212	0.074336	0.060305999999999985	0.13278800000000002	0.287585
RILPL1	5.20934	4.788608999999999	4.79841	5.353307	5.361292	4.966339	7.693736	7.487116	7.648494	4.574401	4.702362	5.303071	5.230633	4.682462	5.417233	4.687436	4.932122	7.418651	7.255112	6.993026	4.952065	5.300021	4.9679410000000015
ZNF445	1.462215	1.4900129999999998	1.41452	1.579754	1.335356	1.443906	1.61309	1.450576	1.4964	1.577441	1.741858	1.46972	1.637086	1.679485	1.49042	1.386509	1.601269	1.639372	1.6915759999999995	1.724664	1.479089	1.86379	1.647706
ANKRD37	0.331868	0.420864	0.7197819999999999	0.749708	0.479663	0.384221	0.197026	0.296402	0.121817	0.266356	0.331571	0.781472	0.45125	0.341502	0.331963	0.222818	0.194279	0.514439	0.414285	0.363889	0.628074	0.42295	0.314935
ZNF233	0.05621	0.113484	0.040851	0.042794	0.084472	0.08956499999999999	0.0	0.054747	0.021814	0.08670599999999999	0.104263	0.092565	0.06803	0.211338	0.057284	0.050249	0.07908899999999999	0.044795	0.057521	0.062917	0.046975	0.078849	0.192212
TICAM2	3.093896	3.993238	2.763849	3.080848	3.844488	3.079587	2.579933	3.84741	3.566885	2.906245	2.649479	2.026237	2.561676	2.093415	2.303171	2.969187	1.957603	2.659879	1.386384	5.578818	3.786206	3.430813	3.18678
POLN	0.373721	0.251134	0.308709	0.265791	0.20602	0.430689	0.351641	0.176731	0.279831	0.18547	0.22453	0.187166	0.239221	0.245498	0.242798	0.324142	0.333543	0.255241	0.326038	0.366642	0.308573	0.425345	0.312434
RFLNB	10.801946	11.483716	11.108235	13.121547	10.779144	11.542371	17.050898	17.994695999999994	16.355438	11.037451	10.761791	11.664207	6.9184470000000005	7.028403999999999	7.871253999999999	8.322356	7.3635	12.708949	12.556643	11.944623	6.654661999999999	7.507006	6.674760000000001
IRF2BP2	18.05134	17.625539	17.614832	17.608	17.423955	17.071478	17.227197	19.566884	18.260435	17.3376	18.655979	17.259058	17.679998	18.986315	16.201187	17.382845	16.410409	18.074736	18.417321	17.812266	16.9346	17.801125	18.361774
ZBTB41	2.160064	2.482835	1.855659	2.473823	1.959299	2.481954	3.734346	3.745579	3.1496880000000003	2.1099080000000003	2.474357	2.235042	2.308035	2.4345060000000003	2.020362	2.1951400000000003	2.336046	3.0994900000000003	3.219369	3.331189	2.344415	2.1575580000000003	2.424642
GSTK1	44.663223	45.087969	44.21967100000001	43.247856	43.1317	40.45471	42.54541	44.572564	42.91946400000001	44.368082	45.236326	42.299889	46.52829000000001	42.679777	44.348755	45.186402	41.710244	46.650888	43.731645	48.698759	44.235039	45.507392	46.261309
USP41	0.243486	0.254899	0.26261	0.133363	0.12756900000000002	0.260169	0.370088	0.452291	0.280293	0.107234	0.263067	0.235149	2.153149	2.212224	2.47731	2.521268	1.933422	1.0277889999999998	1.127397	0.906972	2.407946	2.076898	2.572652
DND1	0.286614	0.104246	0.24797	0.223969	0.241667	0.179867	0.068264	0.181242	0.107348	0.213463	0.16053199999999998	0.24648	0.196496	0.15616300000000002	0.323881	0.125257	0.289741	0.14977100000000002	0.157644	0.081242	0.224304	0.196156	0.237103
NDUFS7	41.319498	38.317732	39.983787	38.684077	37.18692100000001	34.922222	33.853087	43.366632	35.860301	34.354873	36.988718	43.233052	38.052093	39.336516	45.029725	41.33653	37.699677	46.436584	44.35599000000001	41.607987	39.294449	36.771886	40.635245
NHLRC2	4.540673	4.485581	4.456511	4.605017	4.043682	4.593281	4.458835	4.1098360000000005	3.939868	4.324563	4.653237	4.376733	4.443339	4.323869	4.1586870000000005	4.117203	4.499057	4.1816510000000005	3.757982	4.032708	4.268687	4.424876	4.662313
GALNT18	0.061546	0.080625	0.052044000000000014	0.029231	0.186505	0.064307	0.33965500000000004	0.361292	0.26953	0.051144	0.100255	0.043464	0.079435	0.173931	0.12158499999999997	0.125657	0.09312	0.308774	0.431863	0.13106199999999998	0.030474	0.070036	0.08809600000000001
NCR3LG1	4.041297	4.145411	4.282781	4.044509	3.405679	4.174839	4.637889	3.692948	4.571893	3.808725	4.60375	4.316719	5.138881	5.0673879999999984	4.861701	3.82022	5.24555	5.019532	4.909878	5.17416	4.909039	4.6750300000000005	5.3789690000000006
FAM111B	4.942836	5.18529	4.860715	5.65655	5.079942	5.015869	1.038683	1.052423	1.036374	5.224711	5.480322	5.300564	6.252472	5.668436	5.717123	5.489366	6.019157	0.921469	0.976166	0.8354719999999999	5.711633	6.796163000000001	5.86331
TMEM179B	14.250037	13.294593	13.93927	12.65432	14.11849	12.626792	9.751052	12.174338	10.668839	12.362011	12.971835	12.35145	16.099667999999998	14.980645	15.593575	13.830611	14.583368	12.707094	12.41632	12.743773	15.712671	16.020485	15.344391
PTPRQ	0.143995	0.18804	0.22882800000000006	0.171985	0.199781	0.15606199999999998	0.498836	0.329629	0.435498	0.204216	0.197243	0.204638	0.12543800000000002	0.207185	0.15817	0.093492	0.222086	0.4264600000000001	0.343539	0.531092	0.163993	0.170258	0.14136600000000002
TEX9	0.236684	0.333756	0.22966	0.23315300000000005	0.262985	0.185955	0.063564	0.091767	0.140786	0.211548	0.410708	0.380783	0.328579	0.347194	0.277629	0.366117	0.173814	0.138442	0.169961	0.315019	0.180707	0.30147	0.290029
KIF7	3.3252940000000004	3.795938	3.651322	3.99276	3.3883160000000005	3.67491	4.630236	5.4685190000000015	4.660237	3.210514	3.3096589999999995	3.435457	3.4364470000000003	3.428221	4.283475	4.10706	4.185878	5.232149	5.111967	4.87898	3.675239	3.148261	3.394728
ZNF710	3.956872	4.037908	3.954351	4.393561	3.5710010000000003	3.974804	3.666394	4.047573000000001	4.037857	4.230416	4.339597	3.973496	4.6688230000000015	4.533537	4.696463	4.236543	4.5301	3.639944	3.481647	3.832305	4.04929	4.233137	4.412936
HDDC3	6.122868	4.492466	4.998366000000001	5.687593	5.46007	5.465753	6.37668	5.9503629999999985	6.359841	6.047474	5.208208	6.427448	4.697384	6.67208	4.368229	6.379339	5.822329	7.5365600000000015	6.392186	6.725377000000001	4.503696	5.49602	5.842316
TEPP	0.08931900000000001	0.054624	0.057278	0.094549	0.137505	0.045256	0.027505	0.0	0.101684	0.189835	0.132718	0.107288	0.027072	0.17791300000000002	0.051315	0.034218	0.031404	0.093488	0.080295	0.0	0.107353	0.0	0.0
LRRC37A3	0.502224	0.4366600000000001	0.309587	0.426943	0.356385	0.531675	0.380388	0.299146	0.38902	0.573166	0.54115	0.384931	0.552822	0.4733350000000001	0.480015	0.44919	0.5771970000000001	0.336064	0.398856	0.434454	0.60028	0.519308	0.514814
ATP9B	3.414693	3.57755	3.283036	3.196767	3.134139	3.00224	2.750861	2.421909	2.495094	2.910006	3.2210490000000003	3.100743	2.7977830000000004	3.1425490000000003	2.851698	2.988494	3.2517970000000003	2.529103	2.179166	2.394835	3.053423	3.5922160000000005	2.906723
